timestamp;router_ping;reference_ping
1657206192,764083;4,516;40,997
1657206192,8314722;3,931;35,109
1657206192,892603;3,381;41,947
1657206192,9605849;9,964;57,711
1657206193,049443;3,56;37,184
1657206193,110934;3,573;34,939
1657206193,169625;5,045;40,54
1657206193,235484;3,401;35,237
1657206193,2914932;11,253;35,607
1657206193,361921;3,85;37,061
1657206193,4180338;3,99;35,88
1657206193,4791071;3,804;36,145
1657206193,542429;3,674;35,47
1657206193,602219;5,473;35,93
1657206193,663351;3,271;38,966
1657206193,725208;3,755;35,129
1657206193,783657;5,019;37,788
1657206193,8439848;3,37;35,916
1657206193,9031591;5,043;35,078
1657206193,9636748;3,57;37,017
1657206194,0244532;3,835;35,645
1657206194,084131;12,37;34,857
1657206194,147819;3,454;38,669
1657206194,204452;6,256;35,619
1657206194,261973;3,486;34,896
1657206194,3225548;3,924;35,439
1657206194,382177;3,62;45,917
1657206194,4512188;3,632;43,427
1657206194,5166452;9,303;35,207
1657206194,582518;4,352;38,975
1657206194,646476;4,772;35,108
1657206194,706217;4,732;37,018
1657206194,76863;3,263;39,453
1657206194,832296;3,461;35,097
1657206194,8899891;3,39;46,68
1657206194,960288;3,454;41,903
1657206195,027183;3,065;36,443
1657206195,079935;10,142;47,101
1657206195,1562822;2,822;34,581
1657206195,2124102;2,964;35,65
1657206195,268012;3,119;44,571
1657206195,334722;2,898;34,433
1657206195,387779;22,708;49,363
1657206195,475049;4,954;38,083
1657206195,53603;3,377;35,974
1657206195,594629;3,444;34,894
1657206195,653078;3,181;36,705
1657206195,714546;2,881;37,347
1657206195,7728078;2,829;34,776
1657206195,8372421;9,556;34,084
1657206195,893887;3,057;36,527
1657206195,9454908;2,981;35,836
1657206196,000792;7,812;35,041
1657206196,071288;3,165;34,287
1657206196,1235478;2,857;34,321
1657206196,176159;2,756;34,222
1657206196,226478;2,729;38,27
1657206196,2906182;17,23;36,088
1657206196,377839;2,916;35,177
1657206196,436915;4,314;36,428
1657206196,499249;10,942;34,987
1657206196,5662599;4,462;58,825
1657206196,6488802;19,412;35,33
1657206196,7236822;3,814;43,791
1657206196,789475;3,915;35,293
1657206196,847753;2,958;35,831
1657206196,905635;3,384;34,8
1657206196,96257;4,928;35,221
1657206197,022618;3,564;35,544
1657206197,0811892;4,382;34,897
1657206197,138695;2,453;34,819
1657206197,1874728;26,484;34,658
1657206197,264291;5,54;34,837
1657206197,321897;2,639;34,61
1657206197,373339;4,987;41,49
1657206197,440667;3,752;34,868
1657206197,494167;27,986;34,014
1657206197,570719;9,044;35,732
1657206197,6302688;3,483;38,662
1657206208,708828;3,867;59,465
1657206208,797128;12,352;36,653
1657206208,8674319;3,773;34,758
1657206208,930041;4,536;46,951
1657206209,0009248;5,02;36,428
1657206209,063665;4,81;59,336
1657206209,1490932;4,977;40,935
1657206209,217175;4,233;36,206
1657206209,2805362;3,5;35,447
1657206209,3433459;3,313;36,433
1657206209,399032;11,441;35,553
1657206209,466503;5,459;35,301
1657206209,526429;3,48;40,273
1657206209,589843;3,597;35,676
1657206209,6472561;3,368;37,326
1657206209,705411;9,667;90,949
1657206209,827286;3,89;37,216
1657206209,887291;3,523;35,161
1657206209,9467032;3,467;35,866
1657206210,0070322;3,46;38,147
1657206210,066219;5,18;37,412
1657206210,12396;3,866;37,126
1657206210,1821818;3,615;35,075
1657206210,2411919;3,467;35,266
1657206210,302231;4,439;34,814
1657206210,361834;3,376;36,453
1657206210,4201548;3,846;35,59
1657206210,477796;5,463;36,395
1657206210,542183;3,636;35,226
1657206210,598806;6,122;35,079
1657206210,6633348;3,726;44,169
1657206210,731477;3,738;37,008
1657206210,79529;4,133;35,619
1657206210,856739;3,437;72,332
1657206210,957024;3,255;35,087
1657206211,0163279;3,629;35,219
1657206211,0765219;2,554;40,294
1657206211,139381;3,342;35,248
1657206211,192152;17,678;37,66
1657206211,2627141;3,38;36,183
1657206211,319212;4,075;34,938
1657206211,3735821;3,451;35,776
1657206211,4346628;3,441;35,081
1657206211,495958;11,177;34,971
1657206211,563046;3,524;35,024
1657206211,622205;4,215;35,081
1657206211,6847901;3,654;49,063
1657206211,757813;3,627;37,8
1657206211,8190331;3,663;35,021
1657206211,876719;3,439;34,918
1657206211,9322891;3,948;35,01
1657206211,989066;3,848;35,624
1657206212,0476348;3,801;38,797
1657206212,1086788;20,703;36,117
1657206212,1844869;3,509;36,406
1657206212,245931;3,444;35,123
1657206212,305536;3,504;36,135
1657206212,367889;3,539;55,7
1657206212,448622;3,469;35,033
1657206212,506233;3,337;39,173
1657206212,567541;3,88;35,454
1657206212,6258738;5,602;37,594
1657206212,6885152;21,473;35,254
1657206212,760948;3,599;34,888
1657206212,8168051;3,779;35,325
1657206212,876414;3,625;34,999
1657206212,9339368;4,975;37,263
1657206212,994699;13,231;34,621
1657206213,061409;3,448;35,21
1657206213,1184971;3,742;40,412
1657206213,181288;3,607;35,093
1657206213,239059;14,375;35,321
1657206213,3079062;4,125;35,278
1657206213,361095;4,681;44,165
1657206213,4301739;3,656;35,434
1657206213,492248;3,312;43,768
1657206213,562151;3,427;66,097
1657206213,65101;4,551;34,764
1657206213,709374;3,592;34,895
1657206213,7674618;3,535;35,136
1657206213,8245308;4,956;35,672
1657206213,884244;23,3;35,06
1657206224,9788868;16,02;35,427
1657206225,053043;4,563;44,724
1657206225,121142;4,905;35,84
1657206225,178078;3,751;35,536
1657206225,237092;3,631;39,749
1657206225,2991302;4,265;35,095
1657206225,357808;5,544;65,022
1657206225,446906;4,603;34,766
1657206225,497476;3,665;35,069
1657206225,556511;6,436;34,605
1657206225,613288;3,471;48,151
1657206225,683098;29,004;34,906
1657206225,766345;3,605;37,691
1657206225,828522;15,319;35,17
1657206225,899172;3,711;35,302
1657206225,95612;4,602;36,367
1657206226,01524;4,012;34,955
1657206226,072491;3,699;34,88
1657206226,129787;3,682;36,765
1657206226,18611;24,771;36,889
1657206226,269888;3,391;64,122
1657206226,3536582;3,318;35,95
1657206226,415782;3,43;35,531
1657206226,471887;4,401;36,738
1657206226,532456;3,493;59,745
1657206226,6156;3,423;34,712
1657206226,672815;5,125;35,038
1657206226,7329779;3,392;36,009
1657206226,7901702;4,336;35,51
1657206226,8488908;3,821;36,363
1657206226,90643;3,72;36,1
1657206226,9640691;3,861;36,22
1657206227,0221062;3,568;35,19
1657206227,0793788;3,653;34,967
1657206227,13583;3,691;50,805
1657206227,2284858;2,739;186,01
1657206227,431099;43,004;58,729
1657206227,549103;2,964;38,998
1657206227,6162639;3,258;34,971
1657206227,6731389;3,312;35,681
1657206227,7323399;3,196;38,813
1657206227,786638;23,885;34,471
1657206227,862305;2,781;34,726
1657206227,9131148;3,042;34,614
1657206227,964106;2,796;34,324
1657206228,013675;3,17;34,605
1657206228,067894;5,671;36,359
1657206228,123378;3,271;40,986
1657206228,192929;10,006;34,33
1657206228,2580218;3,073;34,433
1657206228,315922;3,535;34,052
1657206228,378061;29,228;35,829
1657206228,46271;3,002;35,991
1657206228,5206091;5,28;35,193
1657206228,5808132;2,798;34,797
1657206228,637065;3,326;34,858
1657206228,696013;10,214;52,163
1657206228,7797189;13,29;37,297
1657206228,8527732;3,976;46,609
1657206228,924816;25,769;35,224
1657206229,012234;5,745;40,125
1657206229,0805461;13,871;33,785
1657206229,143457;3,339;35,552
1657206229,202528;3,144;35,814
1657206229,2617931;3,159;34,065
1657206229,317141;3,209;34,762
1657206229,377015;15,798;34,844
1657206229,447178;4,247;34,554
1657206229,506755;3,532;36,886
1657206229,567109;3,404;34,533
1657206229,617677;2,652;33,88
1657206229,6677089;27,761;35,497
1657206229,744481;3,845;34,835
1657206229,798215;4,279;35,384
1657206229,8523781;5,671;34,958
1657206229,910678;3,469;33,88
1657206229,961941;35,616;36,645
1657206230,048883;3,278;35,295
1657206230,1059608;2,605;35,378
1657206230,159651;3,575;37,753
1657206230,249013;3,513;65,08
1657206230,338506;7,083;39,104
1657206230,4064362;3,861;35,719
1657206230,4878411;3,576;40,84
1657206230,557821;2,27;50,315
1657206230,633066;3,279;37,102
1657206230,691658;3,804;33,822
1657206230,7812018;3,404;34,927
1657206230,8429928;3,494;38,848
1657206230,896287;3,697;41,932
1657206230,971722;3,212;36,212
1657206231,022878;3,137;35,14
1657206231,0820532;3,753;35,436
1657206231,135962;7,531;34,65
1657206231,1921978;2,742;35,04
1657206231,2451332;3,5;36,98
1657206231,298774;12,331;34,254
1657206231,3610828;9,58;35,983
1657206231,428092;3,391;35,264
1657206231,485901;8,717;35,093
1657206231,548494;3,316;35,092
1657206231,6040819;3,246;35,06
1657206231,6525152;3,15;34,881
1657206231,7022111;3,552;34,201
1657206231,758261;3,327;63,374
1657206231,835407;3,442;43,502
1657206231,895164;6,326;36,544
1657206231,9534929;3,596;35,455
1657206232,004483;4,697;35,373
1657206232,059586;3,194;59,569
1657206232,134602;3,347;35,856
1657206232,189544;4,597;36,821
1657206232,242476;4,512;37,116
1657206232,303188;4,114;36,284
1657206232,3622751;29,852;35,036
1657206232,447447;3,652;34,973
1657206232,504519;3,416;35,413
1657206232,5621219;3,59;35,133
1657206232,619564;3,286;35,197
1657206232,6767418;28,705;36,55
1657206232,756962;4,775;36,516
1657206232,816755;6,061;43,178
1657206232,8835042;5,249;36,22
1657206232,9393861;3,301;35,128
1657206232,994762;4,723;43,643
1657206233,0540302;4,481;45,88
1657206233,118173;3,623;36,043
1657206233,1761038;3,492;38,38
1657206233,237639;3,768;35,507
1657206233,2978501;3,805;40,161
1657206233,357725;3,821;34,532
1657206233,4158661;3,258;34,588
1657206233,474028;7,74;35,025
1657206233,5420449;2,483;34,106
1657206233,60094;3,433;35,147
1657206233,662164;3,061;37,017
1657206233,723454;3,56;35,301
1657206233,780732;3,484;34,728
1657206233,8382568;3,077;35,764
1657206233,8958452;9,364;39,071
1657206233,962626;3,346;35,294
1657206234,0171049;3,559;45,116
1657206234,088156;8,092;38,229
1657206234,1523929;32,752;45,541
1657206234,254464;5,528;44,763
1657206234,3258848;25,179;118,801
1657206234,49101;9,412;34,92
1657206234,5583072;92,27;115,709
1657206234,790594;178,973;123,091
1657206235,113527;95,845;196,009
1657206235,426202;128,605;167,688
1657206235,739944;221,048;263,059
1657206236,248872;125,65;53,369
1657206236,451086;52,672;155,999
1657206236,684999;86,312;50,976
1657206236,841481;60,312;131,795
1657206237,062262;260,455;315,153
1657206237,6642308;266,168;225,727
1657206238,176241;198,662;295,399
1657206238,691821;477,938;962,247
1657206240,1565099;272,744;387,508
1657206240,839801;423,976;839,079
1657206242,126026;1504,439;558,517
1657206244,21732;254,563;727,292
1657206245,221431;751,34;1439,339
1657206247,4377952;1258,575;746,208
1657206249,464274;863,471;1056,402
1657206251,4063628;1104,641;1403,104
1657206253,937479;583,028;678,179
1657206255,221646;609,654;372,088
1657206256,225017;60,663;45,61
1657206256,348177;6,914;33,924
1657206256,4061718;3,422;46,679
1657206256,4698281;3,733;34,762
1657206256,529542;3,785;34,94
1657206256,5891001;28,716;36,206
1657206256,6749592;2,379;35,285
1657206256,7322721;3,941;37,301
1657206256,793777;3,205;34,037
1657206256,850352;3,708;34,298
1657206256,907567;13,93;33,068
1657206256,977358;3,699;37,489
1657206257,037378;3,375;33,749
1657206257,094035;3,997;34,943
1657206257,1510022;3,529;33,605
1657206257,213462;3,326;35,326
1657206257,270881;5,498;34,235
1657206257,331199;8,12;34,64
1657206257,3880131;4,406;35,063
1657206257,4483058;3,811;35,263
1657206257,507956;4,084;35,299
1657206257,566599;4,502;34,953
1657206257,62538;3,896;34,323
1657206257,6840162;9,864;35,727
1657206257,751806;3,632;35,28
1657206257,8111382;3,459;33,874
1657206257,8697321;2,44;34,568
1657206257,924982;3,341;33,86
1657206257,992426;5,046;35,483
1657206258,048557;3,422;42,967
1657206258,108248;3,557;35,819
1657206258,159803;3,767;34,54
1657206258,211745;5,821;45,154
1657206258,276247;3,51;52,815
1657206258,3508852;3,179;40,627
1657206258,410913;3,97;35,098
1657206258,466635;2,922;34,523
1657206258,534549;2,564;34,963
1657206258,589123;4,79;37,832
1657206258,657042;2,363;68,565
1657206258,7583842;3,422;47,018
1657206258,8270028;4,619;34,21
1657206258,8843;2,512;36,992
1657206258,944372;3,653;35,016
1657206259,0005178;3,348;35,114
1657206259,059184;4,242;63,081
1657206259,143532;2,696;35,405
1657206259,202317;3,781;36,81
1657206259,2647629;2,513;36,531
1657206259,323624;4,609;35,751
1657206259,383156;22,48;34,767
1657206259,455733;3,435;34,288
1657206259,512227;3,394;49,871
1657206259,582612;3,567;38,672
1657206259,641078;3,634;36,057
1657206259,698894;6,438;35,097
1657206259,757919;4,157;34,902
1657206259,816968;3,975;46,823
1657206259,884177;3,42;34,69
1657206259,940311;63,807;38,784
1657206260,059318;7,158;34,294
1657206260,1241632;3,02;34,625
1657206260,176069;2,941;34,385
1657206260,2274508;1,663;37,409
1657206260,289981;15,047;33,713
1657206260,36025;1,796;36,675
1657206260,420646;3,16;34,781
1657206260,480124;3,241;72,452
1657206260,578372;29,118;61,512
1657206260,6912189;2,991;34,816
1657206260,7474618;2,252;46,791
1657206260,81536;2,908;39,842
1657206260,880994;21,614;36,212
1657206260,9662058;3,31;34,656
1657206261,033642;2,961;34,864
1657206261,0925388;4,665;35,045
1657206261,1494389;3,213;76,302
1657206261,245578;3,203;34,007
1657206261,296751;3,976;34,23
1657206261,352254;3,419;41,989
1657206261,416199;3,554;35,784
1657206261,475595;7,325;43,072
1657206261,5444942;3,809;35,325
1657206261,600257;3,252;34,589
1657206261,656349;3,697;36,417
1657206261,708392;3,434;35,566
1657206261,760396;31,114;45,043
1657206261,8529851;3,81;35,284
1657206261,910862;5,821;34,798
1657206261,970847;3,008;37,306
1657206262,032418;23,513;59,466
1657206262,136827;45,084;83,719
1657206262,284223;16,09;65,019
1657206262,3840919;73,621;304,986
1657206262,784956;151,989;37,55
1657206262,9958348;14,079;50,029
1657206263,08065;11,696;78,198
1657206263,194758;40,832;80,245
1657206263,3359501;7,864;55,743
1657206263,410469;86,557;212,452
1657206263,726444;113,152;34,844
1657206263,889807;30,745;58,363
1657206264,0009348;106,925;300,39
1657206264,4318862;24,594;117,517
1657206264,592532;23,711;137,639
1657206264,775116;29,555;40,563
1657206264,865491;3,889;89,891
1657206264,979712;37,525;56,517
1657206265,093445;110,002;119,073
1657206265,3457742;18,207;251,244
1657206265,632959;75,078;53,593
1657206265,770376;4,979;48,269
1657206265,830246;34,833;66,186
1657206265,936521;19,947;34,683
1657206265,9969122;13,667;51,785
1657206266,068244;69,578;139,979
1657206266,283495;31,558;149,346
1657206266,470022;14,8;72,323
1657206266,5632498;45,456;150,0
1657206266,7645109;22,577;94,24
1657206266,888084;35,452;42,992
1657206266,972252;58,076;53,847
1657206267,0895329;59,874;135,42
1657206267,293024;47,88;101,038
1657206267,464582;10,089;77,68
1657206267,572865;14,346;75,212
1657206267,6837661;18,915;68,54
1657206267,789933;8,411;68,546
1657206267,884782;89,74;47,047
1657206268,044112;49,354;44,545
1657206268,160151;11,259;64,82
1657206268,2571561;21,134;86,687
1657206268,387329;34,397;132,741
1657206268,574795;156,779;38,849
1657206268,795636;19,394;45,302
1657206268,876748;7,558;72,195
1657206268,977707;17,147;71,594
1657206269,0897548;20,07;57,23
1657206269,1862621;7,574;37,087
1657206269,252984;13,968;51,335
1657206269,3400278;8,527;78,75
1657206269,447695;7,287;51,115
1657206269,523825;16,784;87,73
1657206269,6504698;20,047;261,878
1657206269,9534001;20,858;210,128
1657206270,210173;83,359;102,659
1657206270,414571;163,578;76,562
1657206270,678198;24,474;62,644
1657206270,788098;13,253;60,994
1657206270,8836439;56,001;87,378
1657206271,054414;12,516;110,853
1657206271,199203;50,132;91,031
1657206271,355663;80,929;113,8
1657206271,5726871;20,02;71,669
1657206271,686091;7,975;105,308
1657206271,8194308;212,008;125,879
1657206272,1789382;70,426;116,017
1657206272,387232;20,568;37,005
1657206272,4662452;11,847;48,012
1657206272,5470521;9,317;81,12
1657206272,658862;86,03;125,355
1657206272,889974;11,738;152,482
1657206273,071487;11,095;125,444
1657206273,2239318;18,119;41,042
1657206273,2993479;75,278;102,966
1657206273,498722;14,983;62,955
1657206273,5979111;39,255;50,969
1657206273,705781;14,477;62,11
1657206273,80565;16,831;50,356
1657206273,895514;63,223;51,564
1657206274,032298;24,621;111,903
1657206274,1905642;18,07;163,765
1657206274,3922749;45,391;48,589
1657206274,4992;23,863;56,73
1657206274,602756;42,153;49,183
1657206274,71678;37,617;38,75
1657206274,814476;9,688;169,157
1657206275,01426;18,803;57,855
1657206275,1122031;74,817;78,844
1657206275,288012;47,504;107,168
1657206275,464797;22,929;114,888
1657206275,624646;43,874;101,591
1657206275,791719;40,507;180,8
1657206276,035337;70,623;141,777
1657206276,2689002;129,72;59,38
1657206276,4848409;4,175;75,081
1657206276,5850291;294,944;89,579
1657206276,993311;39,746;237,82
1657206277,27891;31,766;46,714
1657206277,3642392;18,197;53,762
1657206277,442393;5,358;150,757
1657206277,603553;14,288;76,955
1657206277,69985;132,839;43,544
1657206277,882926;47,642;150,214
1657206278,0995378;9,637;51,901
1657206278,182629;16,687;94,171
1657206278,313966;72,047;58,988
1657206278,462734;30,642;105,425
1657206278,613009;74,913;37,33
1657206278,749117;37,398;51,798
1657206278,862745;2,82;198,114
1657206279,0873768;38,178;72,453
1657206279,2208939;39,729;74,769
1657206279,3588989;43,938;34,141
1657206279,467198;3,29;52,739
1657206279,528919;83,468;97,381
1657206279,717534;17,884;54,997
1657206279,8043258;36,669;52,662
1657206279,909308;23,747;208,383
1657206280,157266;60,758;47,55
1657206280,2709792;87,979;66,069
1657206280,432808;18,33;102,547
1657206280,567473;72,076;69,652
1657206280,7226062;42,846;191,16
1657206280,966673;238,901;267,747
1657206281,48266;38,182;119,322
1657206281,650251;72,199;136,348
1657206281,871594;6,903;40,297
1657206281,933335;34,098;103,542
1657206282,090733;62,673;60,346
1657206282,231151;28,035;58,676
1657206282,3293629;32,127;34,781
1657206282,404624;103,209;76,839
1657206282,598295;10,256;67,003
1657206282,69103;42,081;62,272
1657206282,805086;20,464;140,764
1657206282,977031;119,888;73,196
1657206283,1877031;109,835;51,019
1657206283,361046;35,123;142,902
1657206283,5518348;59,419;91,866
1657206283,713418;15,761;50,327
1657206283,789237;20,712;94,65
1657206283,914772;48,007;120,1
1657206284,100377;71,981;128,27
1657206284,310216;133,234;149,175
1657206284,599881;18,133;105,261
1657206284,729296;18,385;222,498
1657206284,977105;2,873;36,474
1657206285,024222;15,615;34,686
1657206285,0810618;24,545;39,104
1657206285,150538;3,605;35,37
1657206285,195912;3,619;38,427
1657206285,244014;3,29;34,947
1657206285,288646;7,227;39,163
1657206285,3427598;3,727;34,763
1657206285,390493;13,022;36,429
1657206285,448023;3,724;35,217
1657206285,4929411;3,513;37,148
1657206285,54071;12,852;35,31
1657206285,5936399;3,548;38,685
1657206285,6404061;11,538;35,234
1657206285,691591;8,967;35,695
1657206285,741608;8,022;36,925
1657206285,7926369;3,161;34,678
1657206285,836075;2,597;34,386
1657206285,878431;3,256;34,294
1657206285,921577;5,748;34,045
1657206285,9677398;4,14;58,883
1657206286,03773;3,276;35,042
1657206286,083154;3,23;34,893
1657206286,128556;3,522;36,078
1657206286,1752472;3,299;37,598
1657206286,224278;3,684;35,037
1657206286,274702;29,118;60,095
1657206286,3706691;3,349;36,311
1657206286,418198;3,154;39,531
1657206286,46833;4,262;34,614
1657206286,515734;13,504;35,815
1657206286,573386;29,421;34,837
1657206286,646616;3,256;35,661
1657206286,694162;3,225;34,72
1657206286,740297;3,16;34,859
1657206286,786133;3,243;38,266
1657206286,836148;3,236;34,983
1657206286,882505;19,575;34,96
1657206286,946806;3,296;34,659
1657206286,995585;3,946;34,702
1657206287,045065;3,179;34,657
1657206287,091145;3,421;42,049
1657206287,143418;9,018;34,982
1657206287,1936371;12,719;34,699
1657206287,2470038;6,221;35,558
1657206287,294969;3,934;36,08
1657206287,3409731;3,314;43,083
1657206287,3956559;4,116;35,87
1657206287,4416409;14,283;35,12
1657206287,496871;6,132;34,589
1657206287,544569;3,282;34,909
1657206287,588862;3,946;35,575
1657206287,635041;12,608;35,527
1657206287,689769;9,839;35,433
1657206287,7411451;3,665;48,712
1657206287,799428;6,399;38,026
1657206287,8511019;3,157;35,433
1657206287,895648;7,423;35,666
1657206287,946032;4,794;34,538
1657206287,992199;3,065;42,687
1657206288,044074;3,13;44,935
1657206288,09976;6,964;34,426
1657206288,1486661;3,421;34,674
1657206288,1948302;3,199;43,012
1657206288,2516658;3,295;34,926
1657206288,302451;9,274;36,458
1657206288,3712041;32,763;40,879
1657206288,4531882;3,717;34,748
1657206288,4992058;3,523;36,632
1657206288,548177;3,128;34,041
1657206288,591488;3,292;34,625
1657206288,6362188;3,902;34,674
1657206288,6809862;26,077;34,702
1657206288,746782;5,69;35,041
1657206288,7923489;14,19;34,711
1657206288,846306;3,199;34,54
1657206288,890732;3,205;34,949
1657206288,936796;3,982;35,212
1657206288,9859688;3,275;34,777
1657206289,034902;3,205;34,652
1657206289,085403;15,88;48,377
1657206289,164489;5,596;34,384
1657206289,219085;11,473;34,601
1657206289,2801101;6,405;35,957
1657206300,354018;3,809;35,949
1657206300,41068;3,213;34,297
1657206300,461632;3,586;37,393
1657206300,517306;3,882;34,466
1657206300,570208;10,737;39,515
1657206300,6333299;4,079;43,534
1657206300,6950011;7,266;35,168
1657206300,75233;3,201;37,121
1657206300,8059158;2,983;34,791
1657206300,856947;20,76;39,948
1657206300,9321249;3,184;34,824
1657206300,985111;3,213;33,992
1657206301,036007;3,166;34,695
1657206301,088223;2,904;34,372
1657206301,137835;2,718;65,907
1657206301,2356422;3,972;35,485
1657206301,2879019;3,474;34,698
1657206301,339455;3,275;34,958
1657206301,3890529;4,039;35,123
1657206301,439971;3,372;67,954
1657206301,524791;4,476;48,625
1657206301,592318;3,284;35,081
1657206301,645084;3,662;34,972
1657206301,696877;3,378;37,093
1657206301,7518568;28,235;36,359
1657206301,8301592;3,346;35,366
1657206301,882127;3,237;61,284
1657206301,961406;3,035;34,985
1657206302,014812;3,088;36,059
1657206302,067869;10,258;39,847
1657206302,131093;5,16;35,257
1657206302,186333;2,994;38,195
1657206302,2417479;2,831;34,527
1657206302,291399;2,8;34,291
1657206302,341593;2,773;59,226
1657206302,416458;3,217;34,496
1657206302,468309;7,301;35,13
1657206302,525741;3,231;38,336
1657206302,580393;8,755;35,178
1657206302,6379368;3,24;61,41
1657206302,7175848;2,89;35,148
1657206302,768897;3,062;35,067
1657206302,819714;4,272;34,522
1657206302,872344;2,989;34,892
1657206302,924434;2,841;35,377
1657206302,976365;2,938;47,519
1657206303,0411599;6,765;36,419
1657206303,0989912;2,991;35,651
1657206303,151137;12,98;35,708
1657206303,214091;3,894;34,96
1657206303,266551;13,462;35,452
1657206303,3309062;3,995;35,528
1657206303,3837252;4,153;35,843
1657206303,436818;3,448;35,495
1657206303,4883819;3,661;35,684
1657206303,541506;3,431;57,02
1657206303,6170611;3,365;38,742
1657206303,6728761;3,483;34,93
1657206303,725555;3,547;36,727
1657206303,778039;3,463;36,897
1657206303,8313549;3,517;35,197
1657206314,9029708;13,774;35,224
1657206315,0307882;6,93;35,838
1657206315,087252;4,869;36,424
1657206315,142636;3,287;35,385
1657206315,1954849;3,449;34,946
1657206315,247679;3,441;35,956
1657206315,3001149;3,298;34,953
1657206315,351733;36,212;35,563
1657206315,440336;7,159;35,802
1657206315,496931;3,816;37,053
1657206315,551539;3,479;34,909
1657206315,604038;3,36;39,225
1657206315,6597278;25,839;35,861
1657206315,737615;3,943;37,249
1657206315,7918699;11,642;43,857
1657206315,862326;3,296;35,989
1657206315,9159958;3,217;35,168
1657206315,968193;17,786;34,893
1657206316,034687;3,689;35,245
1657206316,087341;3,229;34,66
1657206316,1399198;3,249;35,022
1657206316,190621;3,14;35,169
1657206316,2384908;3,146;35,218
1657206316,288136;3,358;35,069
1657206316,3382459;3,584;35,454
1657206316,388315;3,496;35,316
1657206316,441273;3,332;36,7
1657206316,494773;3,222;36,127
1657206316,547241;3,535;61,128
1657206316,624367;3,267;39,382
1657206316,681487;3,307;35,196
1657206316,734663;3,772;42,865
1657206316,79514;3,427;39,198
1657206316,850689;3,245;57,77
1657206316,924331;3,283;34,611
1657206316,977128;4,816;35,096
1657206317,031144;4,324;38,95
1657206317,088706;3,702;35,102
1657206317,141346;3,587;36,085
1657206317,193312;3,232;40,206
1657206317,249003;3,41;35,247
1657206317,301018;3,58;35,395
1657206317,3523688;3,705;35,179
1657206317,404177;4,642;35,249
1657206317,457356;32,185;35,188
1657206317,5408509;9,173;40,065
1657206317,603623;3,647;35,808
1657206317,6572318;4,081;34,92
1657206317,709688;4,176;35,305
1657206317,762754;23,508;36,054
1657206317,836787;3,457;35,14
1657206317,889239;3,85;34,615
1657206317,942016;3,352;34,997
1657206317,9929879;3,296;34,94
1657206318,0435572;3,246;66,938
1657206318,126464;3,637;35,154
1657206318,179901;3,366;37,068
1657206318,2350998;2,908;43,457
1657206318,294095;3,361;37,841
1657206318,3493571;4,596;57,226
1657206318,424942;4,633;34,753
1657206318,479753;3,68;35,5
1657206318,5332491;5,084;37,17
1657206318,588347;3,348;35,055
1657206318,641237;3,383;35,405
1657206318,693983;4,693;35,113
1657206318,763875;34,748;35,16
1657206318,8510349;3,605;34,798
1657206318,9033349;3,36;38,228
1657206318,957196;3,362;35,004
1657206319,010464;3,207;44,852
1657206319,07293;28,506;35,308
1657206319,152798;3,48;35,193
1657206319,2052412;3,699;34,789
1657206319,2572181;5,559;34,901
1657206319,311645;3,127;35,003
1657206319,362232;3,364;56,82
1657206319,4361448;3,766;35,601
1657206319,4903092;3,487;40,04
1657206319,546459;3,276;35,62
1657206319,599527;3,445;35,789
1657206319,652666;3,305;36,635
1657206319,706754;3,844;36,474
1657206319,761058;5,85;35,136
1657206319,816611;3,476;36,402
1657206319,869616;6,395;35,293
1657206319,925129;3,465;35,482
1657206319,9766269;20,709;34,755
1657206320,046124;3,296;34,602
1657206320,098902;3,279;35,018
1657206320,1507561;5,157;34,384
1657206320,204739;3,41;34,625
1657206320,25552;3,201;64,247
1657206320,335847;4,204;37,533
1657206320,391239;3,638;34,681
1657206320,442821;3,359;50,761
1657206320,5105689;3,214;35,066
1657206320,5618958;3,433;56,126
1657206320,635705;3,226;34,778
1657206320,68737;4,582;34,6
1657206320,73928;3,305;34,913
1657206320,789909;3,548;35,002
1657206320,843144;3,396;35,025
1657206320,896523;6,497;36,766
1657206320,9528801;3,656;34,685
1657206321,00447;3,644;40,583
1657206321,061621;3,137;46,044
1657206321,1251972;3,286;40,032
1657206321,1829581;20,899;35,06
1657206321,2487302;3,672;35,037
1657206321,297972;4,566;35,539
1657206321,348779;3,362;34,325
1657206321,399078;3,288;34,935
1657206321,44927;3,404;34,797
1657206321,500315;3,739;34,524
1657206321,550482;3,314;34,826
1657206321,600909;3,258;34,759
1657206321,651593;3,269;34,694
1657206321,702157;3,239;34,351
1657206321,752697;3,394;35,351
1657206321,803574;3,572;38,696
1657206321,859604;3,65;36,48
1657206321,913431;4,098;34,913
1657206321,965813;3,662;36,479
1657206322,019425;4,241;34,938
1657206322,072213;29,185;35,243
1657206322,151896;5,353;37,097
1657206322,2076411;3,59;35,146
1657206322,2597818;3,347;34,926
1657206322,3105102;3,354;34,451
1657206322,3624709;3,08;57,451
1657206322,4352992;3,734;35,126
1657206322,4884422;3,656;35,283
1657206322,54054;3,457;35,046
1657206322,5930681;3,147;34,805
1657206322,656605;2,237;62,391
1657206322,736193;3,202;34,695
1657206322,788102;3,481;35,01
1657206322,84019;3,636;34,769
1657206322,8920152;3,261;34,647
1657206322,9446568;3,206;34,691
1657206322,9951518;5,052;35,367
1657206323,050028;3,83;34,725
