timestamp;router_ping;reference_ping
1657217159,09094;3,222;90,218
1657217159,191478;3,002;89,929
1657217159,293082;3,294;90,747
1657217159,39358;3,41;90,429
1657217159,491458;2,643;90,071
1657217159,5916958;3,317;91,007
1657217159,6946921;3,256;90,12
1657217159,796295;3,21;94,72
1657217159,901956;2,065;96,61
1657217160,004742;3,008;89,655
1657217160,0988102;4,254;90,106
1657217160,195925;3,294;90,976
1657217160,2969449;4,349;90,122
1657217160,397886;3,028;90,473
1657217160,4998221;3,0;90,044
1657217160,600746;3,95;89,823
1657217160,70139;2,919;89,905
1657217160,8028202;3,588;91,054
1657217160,904953;2,939;90,212
1657217161,0053902;2,989;89,78
1657217161,100012;2,842;89,775
1657217161,194228;2,399;89,866
1657217161,291081;3,241;90,12
1657217161,391693;3,117;89,749
1657217161,492029;2,919;90,081
1657217161,593608;4,314;90,395
1657217161,695522;3,0;90,53
1657217161,79752;2,871;90,75
1657217161,8995578;3,308;90,601
1657217162,000132;2,971;90,315
1657217162,1010728;3,242;90,424
1657217162,1964989;2,724;90,128
1657217162,290831;2,359;90,573
1657217162,388284;2,976;90,218
1657217162,490134;3,073;89,627
1657217162,59121;2,919;90,09
1657217162,692087;2,844;90,167
1657217162,793356;3,39;89,927
1657217162,894418;2,939;90,372
1657217162,99551;3,022;90,237
1657217163,096981;3,066;90,179
1657217163,1975732;2,815;89,989
1657217163,292059;2,629;90,338
1657217163,386732;3,667;91,065
1657217163,484666;2,678;89,947
1657217163,584405;3,125;89,709
1657217163,684009;2,956;90,598
1657217163,785303;2,997;90,416
1657217163,8873;3,191;90,514
1657217163,988586;2,594;90,353
1657217164,089097;3,105;90,609
1657217164,1897972;3,231;89,973
1657217164,289705;2,614;89,638
1657217164,3836448;3,178;90,498
1657217164,478614;2,767;89,813
1657217164,573243;2,766;90,235
1657217164,674366;3,052;90,124
1657217164,775518;2,909;93,073
1657217164,8797271;3,271;90,06
1657217164,979925;3,137;90,194
1657217165,081846;2,893;90,259
1657217165,18365;2,943;90,216
1657217165,284896;2,701;90,375
1657217165,384757;2,83;90,236
1657217165,47933;2,898;89,866
1657217165,5740302;2,761;90,318
1657217165,672236;4,243;89,967
1657217165,773768;3,28;90,818
1657217165,8755782;2,97;92,64
1657217165,97948;2,732;90,309
1657217166,0795121;3,356;90,239
1657217166,179915;2,841;90,376
1657217166,281161;2,738;90,349
1657217166,381216;2,894;89,954
1657217166,482306;3,784;90,456
1657217166,578754;2,738;89,46
1657217166,672929;2,559;90,169
1657217166,770854;3,241;89,827
1657217166,8714938;3,012;89,946
1657217166,971241;2,963;90,318
1657217167,071838;2,993;90,497
1657217167,173837;2,942;90,244
1657217167,275119;3,453;90,477
1657217167,3756008;2,611;90,272
1657217167,475832;2,887;90,227
1657217167,576193;3,694;90,373
1657217167,671839;2,993;90,145
1657217167,766495;2,427;89,997
1657217167,864007;3,121;90,061
1657217167,963925;3,11;90,345
1657217168,065668;3,399;90,677
1657217168,1664882;2,829;90,215
1657217168,267679;2,822;90,248
1657217168,368833;2,716;90,497
1657217168,469913;3,108;90,095
1657217168,569973;2,82;90,096
1657217168,670013;3,348;90,297
1657217168,76574;2,921;89,517
1657217168,86003;2,52;89,943
1657217168,9576042;2,611;90,224
1657217169,058326;2,979;90,653
1657217169,159938;3,277;89,809
1657217169,261228;2,834;89,575
1657217169,359871;2,921;90,239
1657217169,457967;2,324;90,249
1657217169,5571918;2,546;90,299
1657217169,657332;3,265;90,177
1657217169,757621;3,385;90,19
1657217169,85375;2,864;95,185
1657217169,9534342;2,688;90,76
1657217170,052028;3,129;91,107
1657217170,153146;2,748;90,318
1657217170,2539258;3,185;90,655
1657217170,354368;3,143;90,52
1657217170,454856;2,751;89,794
1657217170,555119;3,139;89,779
1657217170,6575518;3,032;90,381
1657217170,759572;3,476;90,227
1657217170,8595278;3,215;90,696
1657217170,9558551;2,828;90,095
1657217171,05036;4,142;91,091
1657217171,149002;3,789;90,144
1657217171,250426;4,456;89,788
1657217171,3512719;2,773;90,781
1657217171,452497;2,965;90,913
1657217171,554691;2,975;89,707
1657217171,655313;3,171;89,877
1657217171,7552278;3,217;90,027
1657217171,8547719;3,153;89,911
1657217171,953829;2,838;90,036
1657217172,048589;2,691;89,756
1657217172,1427798;2,304;90,798
1657217172,240433;3,114;90,145
1657217172,342171;3,195;90,601
1657217172,4427462;2,947;90,571
1657217172,544301;3,623;90,548
1657217172,645626;3,189;90,749
1657217172,746447;3,328;90,136
1657217172,8471959;3,171;90,402
1657217172,949312;3,146;90,519
1657217173,049089;2,97;89,779
1657217173,143587;2,897;89,656
1657217173,237916;2,575;90,006
1657217173,3352609;3,041;90,123
1657217173,4351392;2,996;90,484
1657217173,5371368;3,165;90,131
1657217173,6373398;3,108;90,452
1657217173,739423;2,889;90,173
1657217173,839772;3,446;90,419
1657217173,9401312;3,184;90,244
1657217174,040388;2,644;90,105
1657217174,139353;3,438;90,152
1657217174,23453;3,477;90,049
1657217174,3294249;2,923;90,112
1657217174,4299881;2,127;89,747
1657217174,528024;2,742;89,966
1657217174,626981;3,439;90,008
1657217174,727391;3,2;90,349
1657217174,82942;2,778;89,924
1657217174,9300532;3,097;95,849
1657217175,035737;3,062;90,84
1657217175,1376798;3,246;97,72
1657217175,246018;2,796;89,766
1657217175,3401809;2,851;89,763
1657217175,435297;3,036;90,4
1657217175,5343091;3,03;90,255
1657217175,6354718;3,344;90,465
1657217175,7373838;3,152;90,131
1657217175,838943;3,149;90,124
1657217175,9410062;3,171;90,527
1657217176,043374;3,463;90,138
1657217176,144277;3,051;90,134
1657217176,245759;4,188;90,01
1657217176,345202;2,673;89,497
1657217176,4387798;3,548;90,279
1657217176,5343401;3,051;90,689
1657217176,63379;2,716;90,28
1657217176,734993;3,145;90,348
1657217176,8353522;3,204;89,966
1657217176,9353821;2,818;90,511
1657217177,037154;2,875;90,048
1657217177,137917;3,196;90,06
1657217177,2392619;2,697;90,254
1657217177,340489;3,161;89,944
1657217177,440188;2,669;89,423
1657217177,533797;3,581;91,093
1657217177,630361;3,046;90,082
1657217177,729145;2,795;90,675
1657217177,830389;2,752;90,067
1657217177,9311092;2,812;90,036
1657217178,030657;2,83;90,182
1657217178,1314309;3,017;90,101
1657217178,232739;2,693;89,504
1657217178,332905;2,758;90,149
1657217178,432172;3,217;90,05
1657217178,5310059;2,818;89,99
1657217178,62505;2,687;89,961
1657217178,720146;2,888;90,688
1657217178,8196402;2,888;89,974
1657217178,919627;3,255;89,913
1657217179,019786;3,1;90,407
1657217179,119982;3,32;90,283
1657217179,221;2,945;89,795
1657217179,3220239;3,218;90,32
1657217179,430968;2,329;90,103
1657217179,530338;2,918;89,89
1657217179,630069;2,642;88,779
1657217179,72333;2,686;90,363
1657217179,818971;2,993;90,183
1657217179,9179661;3,19;89,6
1657217180,017665;3,205;89,914
1657217180,1178272;3,024;96,241
1657217180,225116;2,989;90,185
1657217180,3265522;3,142;90,268
1657217180,4284859;2,752;89,583
1657217180,528175;3,232;90,165
1657217180,628363;2,859;91,484
1657217180,729457;2,553;89,824
1657217180,8233721;2,85;89,702
1657217180,91781;2,912;90,273
1657217181,0164511;3,462;89,974
1657217181,1193979;3,389;89,976
1657217181,219549;2,853;90,228
1657217181,320603;2,831;90,079
1657217181,421346;2,999;89,819
1657217181,522294;3,113;89,853
1657217181,6236439;3,075;90,358
1657217181,725913;2,809;90,667
1657217181,8259578;2,743;89,519
1657217181,919765;3,422;90,054
1657217182,015022;2,936;89,943
1657217182,1134012;2,827;89,918
1657217182,2134888;2,995;90,098
1657217182,315008;5,927;89,415
1657217182,4144268;2,702;90,515
1657217182,514577;3,275;90,082
1657217182,615019;4,306;90,978
1657217182,717298;3,168;90,299
1657217182,8177018;3,218;90,277
1657217182,917043;2,807;90,292
1657217183,0116348;3,013;89,878
1657217183,10677;2,889;90,123
1657217183,2052858;3,108;90,284
1657217183,3054342;2,948;90,332
1657217183,407107;2,949;90,313
1657217183,508893;3,04;90,128
1657217183,6103182;2,871;90,467
1657217183,7119749;3,46;90,298
1657217183,813372;3,159;90,143
1657217183,9133189;2,642;88,866
1657217184,0114071;2,761;90,31
1657217184,10622;2,863;89,53
1657217184,2010229;2,769;89,041
1657217184,298313;3,151;90,294
1657217184,397912;3,505;90,353
1657217184,4950569;2,528;89,466
1657217184,594213;3,15;90,475
1657217184,696658;3,54;90,819
1657217184,800653;3,014;90,156
1657217184,9012558;2,885;90,583
1657217185,0019882;2,918;90,406
1657217185,103408;2,719;92,177
1657217185,199917;3,301;90,345
1657217185,2960489;3,191;95,175
1657217185,400813;2,76;89,664
1657217185,500353;3,276;90,106
1657217185,600375;3,233;90,57
1657217185,7008798;2,878;90,216
1657217185,810658;3,81;90,151
1657217185,911139;2,711;89,886
1657217186,010916;2,931;89,92
1657217186,111934;3,214;90,437
1657217186,211401;2,433;89,498
1657217186,305053;2,096;89,794
1657217186,400469;3,24;90,175
1657217186,4998279;2,904;90,366
1657217186,6016152;2,747;90,113
1657217186,702642;4,757;90,96
1657217186,804687;2,878;90,343
1657217186,90594;3,25;90,053
1657217187,006204;2,861;90,146
1657217187,1069598;3,192;90,141
1657217187,206866;2,871;89,795
1657217187,306716;2,85;90,426
1657217187,400831;2,167;89,992
1657217187,496587;3,275;90,829
1657217187,59669;2,616;90,518
1657217187,6977978;3,291;91,138
1657217187,799048;2,621;91,146
1657217187,900255;3,19;92,615
1657217188,002805;2,818;98,186
1657217188,111779;3,292;89,908
1657217188,2120352;3,169;90,197
1657217188,3121128;3,215;90,162
1657217188,411089;2,642;89,659
1657217188,504583;2,147;90,15
1657217188,600577;3,309;90,31
1657217188,700014;3,03;90,481
1657217188,800705;3,122;90,068
1657217188,902699;3,046;90,09
1657217189,004355;2,718;89,836
1657217189,1037078;2,829;90,23
1657217189,2050009;2,814;89,851
1657217189,3059342;3,2;89,938
1657217189,4052281;3,559;90,249
1657217189,5054772;2,845;89,898
1657217189,599954;2,459;90,37
1657217189,697382;3,283;90,475
1657217189,799467;3,117;90,285
1657217189,9006531;3,423;90,033
1657217190,0006762;2,873;90,183
1657217190,1020422;2,79;92,95
1657217190,20559;2,91;90,978
1657217190,307683;2,812;89,915
1657217190,4084191;3,176;89,881
1657217190,507564;2,925;89,413
1657217190,603541;2,829;89,458
1657217190,697353;3,678;90,472
1657217190,794643;3,116;90,727
1657217190,8964531;4,214;91,094
1657217190,999125;3,009;91,045
1657217191,10201;3,5;89,922
1657217191,202822;2,767;89,75
1657217191,303504;3,24;90,552
1657217191,4046662;2,742;90,342
1657217191,5059059;2,966;90,235
1657217191,606843;3,453;90,351
1657217191,702385;2,299;89,7
1657217191,796465;3,908;90,567
1657217191,89385;2,833;90,006
1657217191,993781;3,235;89,766
1657217192,093558;2,958;90,213
1657217192,1952069;2,96;90,302
1657217192,296282;3,184;89,584
1657217192,3970392;3,246;89,802
1657217192,49713;2,912;89,925
1657217192,598186;2,849;90,033
1657217192,6980422;2,64;89,537
1657217192,791981;2,878;90,38
1657217192,8867142;2,354;90,152
1657217192,983783;3,167;90,369
1657217193,08412;3,128;90,147
1657217193,1846569;2,989;90,088
1657217193,28544;2,974;90,157
1657217193,384854;2,947;90,57
1657217193,4866471;3,06;90,853
1657217193,5888908;3,248;90,362
1657217193,6891131;3,085;90,213
1657217193,7913961;2,669;90,949
1657217193,887468;2,7;90,011
1657217193,981911;2,294;90,437
1657217194,079614;2,98;90,344
1657217194,1813061;2,984;90,13
1657217194,282824;2,524;89,857
1657217194,381715;2,843;89,938
1657217194,4794571;3,412;90,01
1657217194,5770829;3,258;90,241
1657217194,677537;2,738;90,648
1657217194,783566;2,369;90,84
1657217194,8862631;4,458;89,943
1657217194,980605;2,938;90,303
1657217195,075577;2,622;89,656
1657217195,1730409;2,9;90,883
1657217195,275203;3,24;90,57
1657217195,375424;2,935;90,423
1657217195,4765801;2,777;90,566
1657217195,5781288;2,749;89,746
1657217195,677873;3,021;90,454
1657217195,779239;3,572;90,552
1657217195,880482;3,126;90,238
1657217195,9813929;3,51;90,153
1657217196,07676;2,839;89,717
1657217196,171125;2,345;90,095
1657217196,268408;3,203;90,902
1657217196,370532;2,779;90,244
1657217196,470651;2,987;90,385
1657217196,572226;3,034;89,872
1657217196,673725;2,948;90,512
1657217196,775828;3,859;90,157
1657217196,8769422;2,746;90,255
1657217196,977776;6,761;90,744
1657217197,0786219;2,759;90,153
1657217197,172817;4,318;89,679
1657217197,267313;2,992;89,99
1657217197,365569;3,236;90,716
1657217197,466301;3,035;89,798
1657217197,566711;3,154;91,295
1657217197,667947;2,777;90,031
1657217197,7679749;3,351;90,345
1657217197,8693628;3,076;89,457
1657217197,9697978;2,723;90,06
1657217198,0706491;2,887;90,682
1657217198,171128;2,615;89,801
1657217198,265038;2,71;89,473
1657217198,3597162;2,872;90,375
1657217198,4583209;2,896;89,867
1657217198,558002;2,602;89,754
1657217198,658172;3,201;89,822
1657217198,758755;2,386;90,198
1657217198,857696;3,489;90,104
1657217198,959599;3,187;89,446
1657217199,0607512;3,105;90,17
1657217199,161868;2,728;90,401
1657217199,261962;2,988;89,8
1657217199,356069;3,41;90,133
1657217199,452574;2,753;89,521
1657217199,546651;2,663;89,526
1657217199,646435;2,728;90,141
1657217199,746706;3,069;89,818
1657217199,8475919;2,903;89,612
1657217199,947218;2,931;90,15
1657217200,048049;3,909;90,523
1657217200,148523;5,659;90,088
1657217200,24932;3,324;91,066
1657217200,349498;3,197;89,766
1657217200,44417;2,796;89,617
1657217200,538402;2,594;89,64
1657217200,635781;3,179;89,571
1657217200,7369568;2,846;89,874
1657217200,838419;3,45;90,392
1657217200,939956;3,01;90,377
1657217201,041451;2,948;93,927
1657217201,145359;3,412;90,909
1657217201,246552;2,777;90,413
1657217201,347213;2,869;89,897
1657217201,447346;3,528;90,152
1657217201,542571;3,082;90,14
1657217201,6375139;2,391;89,281
1657217201,734241;3,048;90,053
1657217201,835397;2,852;91,008
1657217201,937514;2,866;89,727
1657217202,0381792;3,057;90,028
1657217202,139711;3,085;90,289
1657217202,2413282;3,255;89,759
1657217202,3408918;3,209;90,439
1657217202,4413052;4,662;89,959
1657217202,541525;3,06;89,948
1657217202,637058;2,684;89,684
1657217202,731354;2,584;89,932
1657217202,8289778;2,87;89,238
1657217202,928747;2,886;90,265
1657217203,0304818;3,118;89,939
1657217203,1303198;2,99;91,05
1657217203,233359;4,348;89,896
1657217203,333996;4,444;90,616
1657217203,434338;3,022;89,884
1657217203,535695;2,863;90,126
1657217203,6357088;3,185;89,972
1657217203,731219;2,781;92,614
1657217203,828233;2,422;89,909
1657217203,925538;2,554;90,08
1657217204,0259762;2,742;89,852
1657217204,1257222;3,449;91,196
1657217204,2269068;2,904;90,236
1657217204,328297;3,096;90,204
1657217204,428632;3,562;95,098
1657217204,531321;2,342;92,233
1657217204,633468;3,16;89,547
1657217204,733718;3,184;90,283
1657217204,829675;2,834;89,901
1657217204,92417;2,475;89,743
1657217205,0211918;2,775;90,208
1657217205,1223779;2,803;90,328
1657217205,223955;3,063;89,654
1657217205,3247519;3,275;89,839
1657217205,424499;3,193;90,354
1657217205,524584;3,025;89,667
1657217205,625696;2,841;90,173
1657217205,7259321;3,061;90,849
1657217205,827214;1,709;89,86
1657217205,921946;2,666;89,874
1657217206,016084;2,356;90,558
1657217206,1136289;3,043;90,564
1657217206,215659;2,464;90,737
1657217206,31735;3,005;91,202
1657217206,4199371;2,988;90,203
1657217206,521346;3,059;90,083
1657217206,623111;3,389;90,04
1657217206,723924;2,752;89,462
1657217206,8232052;3,213;90,02
1657217206,9224472;3,397;90,195
1657217207,018243;2,742;90,625
1657217207,113267;3,643;91,151
1657217207,211304;4,311;90,585
1657217207,312119;2,697;90,193
1657217207,4133482;2,863;90,346
1657217207,5137851;2,812;90,071
1657217207,614908;3,093;89,75
1657217207,714274;2,94;89,884
1657217207,8157198;2,868;90,202
1657217207,915566;3,039;90,291
1657217208,016651;3,848;90,641
1657217208,11295;2,682;89,866
1657217208,2071528;2,361;89,702
1657217208,303738;3,142;90,231
1657217208,403883;3,064;90,067
1657217208,505455;3,048;90,077
1657217208,6062028;3,074;90,308
1657217208,70799;2,888;90,216
1657217208,8090172;2,782;89,603
1657217208,9095318;2,844;90,1
1657217209,01104;2,819;90,178
1657217209,110992;3,127;89,762
1657217209,206871;2,799;89,943
1657217209,301166;2,345;90,414
1657217209,397818;3,546;90,393
1657217209,494695;2,624;96,641
1657217209,6014311;3,305;94,656
1657217209,707184;3,044;89,743
1657217209,808295;3,313;90,369
1657217209,908913;3,201;90,11
1657217210,009009;2,771;90,053
1657217210,109357;2,917;88,887
1657217210,2086241;2,966;89,614
1657217210,303051;2,635;89,565
1657217210,3968582;4,203;90,005
1657217210,493779;3,156;90,424
1657217210,594176;3,015;90,678
1657217210,696238;3,306;90,664
1657217210,797057;2,908;90,057
1657217210,89699;2,944;90,214
1657217210,998795;3,545;89,791
1657217211,0994718;3,199;90,671
1657217211,200008;3,306;89,926
1657217211,2993011;3,489;90,287
1657217211,395137;2,584;89,666
1657217211,488941;2,457;89,965
1657217211,5859158;2,878;90,005
1657217211,686581;3,096;90,407
1657217211,788681;3,139;90,454
1657217211,8886158;2,948;90,217
1657217211,990032;3,276;90,051
1657217212,0906339;2,866;90,035
1657217212,190599;3,244;90,384
1657217212,2909791;4,213;89,774
1657217212,3906088;2,819;90,021
1657217212,4851441;2,776;89,803
1657217212,579303;2,348;89,839
1657217212,6760461;3,057;90,022
1657217212,777806;2,804;89,954
1657217212,8790112;2,713;89,916
1657217212,978953;2,936;89,861
1657217213,079818;3,02;89,812
1657217213,18098;2,808;89,946
1657217213,281955;2,7;90,895
1657217213,382828;2,952;90,342
1657217213,483266;2,608;89,49
1657217213,5769238;2,833;89,387
1657217213,671105;2,591;90,25
1657217213,769175;2,954;89,832
1657217213,8699431;2,596;90,573
1657217213,970768;2,847;90,305
1657217214,0718431;2,903;89,889
1657217214,173325;2,79;90,244
1657217214,274369;3,251;90,221
1657217214,3742452;2,499;90,401
1657217214,472236;2,554;89,957
1657217214,5714939;4,465;90,466
1657217214,66643;3,453;90,069
1657217214,7614532;3,051;90,302
1657217214,860018;2,882;90,547
1657217214,961953;4,5;90,575
1657217215,064074;3,172;90,361
1657217215,166364;3,366;90,354
1657217215,266811;2,879;90,066
1657217215,366863;2,979;90,833
1657217215,468315;3,488;91,728
1657217215,570358;3,198;89,934
1657217215,669224;2,547;90,211
1657217215,763552;2,917;90,478
1657217215,8590238;3,103;90,467
1657217215,95778;3,103;90,575
1657217216,058273;2,798;90,341
1657217216,159072;2,926;91,178
1657217216,261745;2,861;90,569
1657217216,363221;2,729;90,699
1657217216,4647832;2,959;90,359
1657217216,566305;3,254;90,147
1657217216,6669571;2,884;90,316
1657217216,767313;4,155;89,718
1657217216,861139;2,864;89,886
1657217216,955683;4,28;90,471
1657217217,0537012;2,918;90,713
1657217217,155783;3,063;90,233
1657217217,25719;3,274;90,223
1657217217,3577778;3,462;90,225
1657217217,4584908;3,438;90,278
1657217217,5594509;3,229;90,056
1657217217,660144;2,932;90,072
1657217217,760837;2,88;90,103
1657217217,860954;2,53;89,855
1657217217,954845;2,732;90,972
1657217218,050655;2,871;91,068
1657217218,149823;2,872;90,602
1657217218,2510421;2,819;90,52
1657217218,351639;2,954;89,997
1657217218,452866;2,753;90,338
1657217218,552947;2,777;90,271
1657217218,653384;3,154;89,765
1657217218,7530408;2,919;90,408
1657217218,855006;3,212;89,872
1657217218,954947;4,103;89,294
1657217219,048751;3,506;89,991
1657217219,1436312;2,966;90,662
1657217219,24228;2,933;90,431
1657217219,3436081;3,199;90,184
1657217219,4426801;2,432;90,199
1657217219,539943;3,045;90,286
1657217219,640888;3,1;94,013
1657217219,7450612;3,195;96,783
1657217219,852489;3,083;90,24
1657217219,952619;3,309;90,239
1657217220,052267;2,834;89,368
1657217220,1460989;2,964;89,5
1657217220,240431;2,998;89,579
1657217220,33813;3,399;90,06
1657217220,4389162;3,252;91,209
1657217220,540032;2,926;92,393
1657217220,6436322;2,853;90,223
1657217220,74446;2,767;89,888
1657217220,8450859;3,032;89,806
1657217220,946434;3,239;89,993
1657217221,046505;2,849;89,79
1657217221,146466;2,81;89,263
1657217221,24017;1,573;89,737
1657217221,334754;2,887;90,692
1657217221,433439;2,9;90,444
1657217221,5352309;3,037;90,235
1657217221,637002;3,398;90,037
1657217221,737931;2,948;89,639
1657217221,838785;2,993;89,772
1657217221,9395032;2,71;89,976
1657217222,0400581;3,036;89,777
1657217222,140952;3,327;89,899
1657217222,2419672;3,154;89,846
1657217222,3374999;2,78;89,725
1657217222,431981;2,853;89,503
1657217222,52953;3,167;90,222
1657217222,629646;2,908;89,969
1657217222,730978;3,344;90,401
1657217222,8326771;3,173;89,89
1657217222,933425;3,136;89,831
1657217223,0331562;3,083;89,622
1657217223,1330419;2,922;89,928
1657217223,2340639;2,696;89,829
1657217223,33345;3,217;90,03
1657217223,428982;2,764;89,778
1657217223,523208;2,402;90,2
1657217223,620779;3,324;90,083
1657217223,721143;2,848;89,923
1657217223,822001;3,026;89,824
1657217223,9221911;2,874;89,909
1657217224,02302;2,117;89,78
1657217224,1231449;3,115;89,763
1657217224,222881;2,829;90,207
1657217224,323691;2,82;90,396
1657217224,426167;2,419;90,288
1657217224,52261;3,132;90,034
1657217224,6179469;3,29;90,247
1657217224,717498;3,054;94,742
1657217224,8233972;2,865;92,334
1657217224,9268951;4,87;91,11
1657217225,02915;2,939;90,006
1657217225,130514;3,331;90,183
1657217225,231961;3,237;94,377
1657217225,336757;2,994;89,888
1657217225,437474;3,126;90,767
1657217225,537323;2,716;91,046
1657217225,63249;3,246;91,188
1657217225,729308;3,416;90,033
1657217225,8286238;2,988;89,718
1657217225,929492;3,189;91,009
1657217226,030456;2,952;89,39
1657217226,129892;3,025;90,096
1657217226,2315269;2,873;90,102
1657217226,332609;2,73;90,423
1657217226,434486;3,903;90,505
1657217226,535906;2,885;90,133
1657217226,636672;2,697;89,573
1657217226,730422;3,515;90,289
1657217226,826182;3,239;90,158
1657217226,925264;2,839;91,759
1657217227,027612;6,764;91,788
1657217227,1308532;13,647;93,928
1657217227,2351758;6,762;101,491
1657217227,3478851;7,043;146,745
1657217227,504905;44,211;95,677
1657217227,611085;7,967;108,16
1657217227,729185;10,611;112,209
1657217227,845546;44,452;100,401
1657217227,952978;3,049;133,284
1657217228,0962;111,857;156,025
1657217228,262812;46,699;144,534
1657217228,4184692;97,104;93,623
1657217228,523326;34,351;152,934
1657217228,686311;73,09;110,846
1657217228,807704;34,789;177,684
1657217228,9908018;77,163;94,109
1657217229,094961;3,043;98,043
1657217229,203103;39,863;142,835
1657217229,3566551;21,105;90,889
1657217229,4559412;19,62;317,166
1657217229,782349;4,926;148,204
1657217229,941313;61,923;169,564
1657217230,115716;178,98;224,895
1657217230,349982;75,658;186,227
1657217230,546166;63,222;155,551
1657217230,7121558;76,86;191,275
1657217230,914829;139,071;218,222
1657217231,14347;82,385;177,369
1657217231,327895;107,929;166,526
1657217231,5056179;108,107;223,941
1657217231,740762;120,259;165,519
1657217231,917244;197,718;259,734
1657217232,187304;114,67;165,196
1657217232,3587031;147,453;189,458
1657217232,558901;85,364;187,13
1657217232,757144;181,687;233,057
1657217233,0017972;109,581;155,704
1657217233,167613;79,92;166,65
1657217233,3388102;102,367;204,409
1657217233,5524638;92,806;214,244
1657217233,776764;89,289;207,72
1657217233,995414;93,833;365,51
1657217234,370483;111,315;203,339
1657217234,582121;152,967;218,867
1657217234,811288;133,248;184,824
1657217235,0083442;67,102;250,599
1657217235,27007;98,276;110,818
1657217235,390804;13,382;90,727
1657217235,485395;3,491;91,753
1657217235,583432;2,877;90,154
1657217235,683446;2,899;94,507
1657217235,789483;2,984;90,746
1657217235,891325;2,923;90,368
1657217235,9928489;2,966;90,58
1657217236,095048;2,924;90,43
1657217236,197193;3,441;89,822
1657217236,298211;3,192;92,731
1657217236,402475;2,513;90,469
1657217236,499778;2,826;93,066
1657217236,596965;2,358;90,183
1657217236,693939;2,795;90,137
1657217236,7951438;3,238;90,602
1657217236,896138;3,055;90,754
1657217236,996363;2,866;90,517
1657217237,096931;3,045;89,958
1657217237,1986308;3,27;89,739
1657217237,298485;2,923;90,795
1657217237,400198;2,875;91,352
1657217237,5015411;3,21;90,584
1657217237,597302;2,901;89,911
1657217237,691617;2,406;90,244
1657217237,788749;2,83;90,11
1657217237,888758;3,137;89,927
1657217237,988487;3,208;90,296
1657217238,088655;3,056;89,802
1657217238,189766;2,793;90,426
1657217238,2910678;3,143;90,549
1657217238,391562;2,847;89,478
1657217238,492075;3,173;90,382
1657217238,591435;2,845;90,286
1657217238,686083;2,831;90,434
1657217238,780824;2,354;90,432
1657217238,878198;2,93;90,707
1657217238,9803112;3,171;89,997
1657217239,0803719;3,061;90,305
1657217239,1819258;2,863;90,386
1657217239,2833831;3,328;91,871
1657217239,3849971;2,247;90,494
1657217239,483868;2,724;90,355
1657217239,584287;4,594;90,297
1657217239,6848261;3,17;90,413
1657217239,7809112;2,832;89,941
1657217239,8752599;2,43;91,004
1657217239,9732978;3,389;90,072
1657217240,07433;4,677;90,215
1657217240,1745121;3,03;90,269
1657217240,276094;2,964;90,445
1657217240,3772879;3,118;90,357
1657217240,4809961;2,263;90,086
1657217240,5803049;2,715;90,139
1657217240,680743;3,508;89,898
1657217240,781358;2,959;90,208
1657217240,876404;2,879;90,027
1657217240,970907;2,403;89,787
1657217241,067949;3,086;90,445
1657217241,170069;2,722;89,862
1657217241,270753;3,094;90,453
1657217241,370816;3,049;91,042
1657217241,4729211;4,221;91,624
1657217241,5747762;2,822;92,475
1657217241,677979;2,953;91,321
1657217241,780033;4,267;91,325
1657217241,881311;6,104;91,034
1657217241,9763682;2,859;91,109
1657217242,0723772;4,839;89,46
1657217242,170043;3,016;90,954
1657217242,272635;2,939;89,241
1657217242,3728352;3,381;91,303
1657217242,47407;2,696;90,075
1657217242,574655;2,903;91,294
1657217242,676198;3,158;92,018
1657217242,7799091;4,761;93,755
1657217242,8831942;3,816;89,972
1657217242,982527;5,768;92,083
1657217243,078847;6,453;90,824
1657217243,175096;3,062;92,072
1657217243,2761228;6,269;91,681
1657217243,377609;4,175;90,8
1657217243,47864;9,877;91,508
1657217243,5801878;4,166;90,469
1657217243,681765;2,58;95,417
1657217243,787808;3,955;88,663
1657217243,8866482;3,265;90,15
1657217243,9867892;4,133;95,796
1657217244,092743;3,786;90,802
1657217244,187794;3,408;89,755
1657217244,283815;4,517;89,205
1657217244,381514;3,013;92,094
1657217244,481704;3,728;90,723
1657217244,5818071;3,316;90,788
1657217244,683083;7,117;93,158
1657217244,7869928;3,038;92,705
1657217244,890846;3,277;90,649
1657217244,9915679;3,588;96,775
1657217245,0992482;3,327;96,006
1657217245,206468;6,04;90,766
1657217245,300988;2,052;92,226
1657217245,399102;3,288;91,66
1657217245,5011961;3,082;90,424
1657217245,601578;5,777;92,023
1657217245,704638;2,917;90,406
1657217245,8059819;8,221;95,462
1657217245,913088;2,982;99,635
1657217246,024291;5,136;91,391
1657217246,125629;3,268;91,713
1657217246,226389;4,15;91,039
1657217246,323734;3,141;91,859
1657217246,4219468;2,699;90,27
1657217246,519309;8,215;90,962
1657217246,621216;3,747;90,214
1657217246,722599;5,767;89,245
1657217246,8229702;2,928;91,836
1657217246,9262888;5,319;90,645
1657217247,0270898;2,954;91,982
1657217247,1299798;6,584;90,157
1657217247,2312489;5,671;90,44
1657217247,3315682;2,216;94,225
1657217247,431981;4,232;89,777
1657217247,526016;4,328;92,257
1657217247,625113;3,021;89,676
1657217247,7257311;4,171;90,228
1657217247,826897;4,075;94,716
1657217247,93184;6,844;92,399
1657217248,034982;7,663;93,268
1657217248,139016;5,494;97,402
